0,1,2,3
13442,DB00565,DB01190,1
13443,DB00565,DB01377,1
13444,DB00565,DB01396,1
13445,DB00565,DB02925,-1
13446,DB00567,DB00331,1
13447,DB00567,DB00363,-1
13448,DB00567,DB00607,-1
13449,DB00567,DB00648,-1
13450,DB00567,DB00679,-1
13451,DB00567,DB00745,-1
13452,DB00567,DB01032,1
13453,DB00567,DB01156,-1
13454,DB00567,DB02703,1
13455,DB00568,DB00177,-1
13458,DB00568,DB00191,-1
13459,DB00568,DB00251,1
13462,DB00568,DB00313,-1
13463,DB00568,DB00338,-1
13464,DB00568,DB00346,1
13465,DB00568,DB00362,1
13466,DB00568,DB00363,-1
13467,DB00568,DB00379,-1
13468,DB00568,DB00549,-1
13469,DB00568,DB00590,1
13470,DB00568,DB00599,1
13471,DB00568,DB00607,1
13472,DB00568,DB00679,-1
13473,DB00568,DB00681,1
13474,DB00568,DB00732,1
13477,DB00568,DB01007,1
13478,DB00568,DB01029,-1
13479,DB00568,DB01095,-1
13480,DB00568,DB01099,1
13481,DB00568,DB01127,1
13482,DB00568,DB01141,1
13483,DB00568,DB01156,-1
13484,DB00568,DB01162,1
13493,DB00572,DB00245,1
13494,DB00572,DB00273,1
13495,DB00572,DB00310,1
13500,DB00572,DB00387,1
13501,DB00572,DB00391,-1
13502,DB00572,DB00424,1
13503,DB00572,DB00436,1
13506,DB00572,DB00497,1
13507,DB00572,DB00524,1
13508,DB00572,DB00545,-1
13511,DB00572,DB00652,1
13512,DB00572,DB00670,1
13513,DB00572,DB00674,-1
13514,DB00572,DB00708,1
13515,DB00572,DB00732,1
13516,DB00572,DB00747,1
13517,DB00572,DB00761,1
13518,DB00572,DB00780,1
13521,DB00572,DB00808,1
13522,DB00572,DB00809,1
13523,DB00572,DB00810,1
13524,DB00572,DB00813,1
13525,DB00572,DB00843,-1
13526,DB00572,DB00844,1
13527,DB00572,DB00880,1
13528,DB00572,DB00921,1
13529,DB00572,DB00967,1
13530,DB00572,DB00979,1
13531,DB00572,DB00986,1
13532,DB00572,DB00989,-1
13533,DB00572,DB00999,1
13534,DB00572,DB01021,1
13535,DB00572,DB01036,1
13536,DB00572,DB01037,1
13537,DB00572,DB01043,-1
13538,DB00572,DB01062,1
13539,DB00572,DB01081,1
13540,DB00572,DB01171,1
13541,DB00572,DB01173,1
13542,DB00572,DB01192,1
13543,DB00572,DB01337,1
13544,DB00572,DB01367,1
13547,DB00572,DB01551,1
13548,DB00572,DB02665,1
13549,DB00572,DB06148,1
13550,DB00575,DB00177,1
13551,DB00575,DB00178,1
13552,DB00575,DB00181,1
13553,DB00575,DB00186,1
13554,DB00575,DB00213,1
13555,DB00575,DB00214,1
13556,DB00575,DB00230,1
13557,DB00575,DB00231,1
13560,DB00575,DB00273,1
13561,DB00575,DB00275,1
13562,DB00575,DB00279,-1
13567,DB00575,DB00305,1
13570,DB00575,DB00327,1
13571,DB00575,DB00338,1
13572,DB00575,DB00341,1
13573,DB00575,DB00346,1
13574,DB00575,DB00351,1
13575,DB00575,DB00356,1
13576,DB00575,DB00358,1
13577,DB00575,DB00361,1
13578,DB00575,DB00363,-1
13579,DB00575,DB00366,1
13582,DB00575,DB00379,-1
13583,DB00575,DB00381,1
13584,DB00575,DB00384,1
13585,DB00575,DB00391,1
13586,DB00575,DB00393,1
13587,DB00575,DB00395,1
13588,DB00575,DB00401,1
13591,DB00575,DB00413,1
13592,DB00575,DB00421,1
13593,DB00575,DB00422,1
13594,DB00575,DB00423,1
13595,DB00575,DB00425,1
13596,DB00575,DB00427,1
13597,DB00575,DB00433,1
13598,DB00575,DB00434,1
13599,DB00575,DB00436,1
13600,DB00575,DB00450,1
13601,DB00575,DB00451,-1
13602,DB00575,DB00454,1
13603,DB00575,DB00455,1
13604,DB00575,DB00470,1
13605,DB00575,DB00475,1
13608,DB00575,DB00492,1
13609,DB00575,DB00494,1
13610,DB00575,DB00497,1
13611,DB00575,DB00514,1
13612,DB00575,DB00518,1
13613,DB00575,DB00519,1
13614,DB00575,DB00521,1
13615,DB00575,DB00524,1
13616,DB00575,DB00528,1
13617,DB00575,DB00531,1
13618,DB00575,DB00542,1
13621,DB00575,DB00557,1
13626,DB00575,DB00612,1
13627,DB00575,DB00623,1
13628,DB00575,DB00628,1
13629,DB00575,DB00633,1
13630,DB00575,DB00643,1
13631,DB00575,DB00647,1
13632,DB00575,DB00648,-1
13637,DB00575,DB00669,1
13638,DB00575,DB00672,1
13639,DB00575,DB00674,1
13640,DB00575,DB00679,-1
13641,DB00575,DB00690,1
13642,DB00575,DB00697,1
13643,DB00575,DB00700,1
13646,DB00575,DB00727,1
13649,DB00575,DB00745,-1
13650,DB00575,DB00747,1
13651,DB00575,DB00753,1
13652,DB00575,DB00780,1
13653,DB00575,DB00796,1
13654,DB00575,DB00802,1
13657,DB00575,DB00810,1
13658,DB00575,DB00819,1
13659,DB00575,DB00820,1
13660,DB00575,DB00842,1
13661,DB00575,DB00843,1
13662,DB00575,DB00844,1
13663,DB00575,DB00850,1
13664,DB00575,DB00862,1
13665,DB00575,DB00880,1
13666,DB00575,DB00883,1
13667,DB00575,DB00887,1
13668,DB00575,DB00906,1
13669,DB00575,DB00909,1
13672,DB00575,DB00934,1
13675,DB00575,DB00961,1
13676,DB00575,DB00962,1
13677,DB00575,DB00966,1
13678,DB00575,DB00967,1
13679,DB00575,DB00968,1
13680,DB00575,DB00980,1
13681,DB00575,DB00985,1
13684,DB00575,DB00999,1
13685,DB00575,DB01002,1
13686,DB00575,DB01016,1
13687,DB00575,DB01018,1
13688,DB00575,DB01020,1
13689,DB00575,DB01021,1
13690,DB00575,DB01029,1
13691,DB00575,DB01032,1
13692,DB00575,DB01037,1
13693,DB00575,DB01041,1
13694,DB00575,DB01054,1
13695,DB00575,DB01068,1
13696,DB00575,DB01069,1
13697,DB00575,DB01080,1
13700,DB00575,DB01106,1
13701,DB00575,DB01143,1
13704,DB00575,DB01171,1
13705,DB00575,DB01173,1
13706,DB00575,DB01175,1
13707,DB00575,DB01176,1
13708,DB00575,DB01182,1
13709,DB00575,DB01189,1
13712,DB00575,DB01196,1
13713,DB00575,DB01198,1
13714,DB00575,DB01202,1
13717,DB00575,DB01215,1
13718,DB00575,DB01219,1
13719,DB00575,DB01221,1
13720,DB00575,DB01224,1
13721,DB00575,DB01235,1
13722,DB00575,DB01236,1
13723,DB00575,DB01238,1
13724,DB00575,DB01239,1
13725,DB00575,DB01240,1
13726,DB00575,DB01244,1
13727,DB00575,DB01267,1
13730,DB00575,DB01394,1
13731,DB00575,DB01396,1
13732,DB00575,DB01400,1
13733,DB00575,DB01440,1
13736,DB00575,DB01545,1
13737,DB00575,DB01551,1
13738,DB00575,DB01558,1
13739,DB00575,DB01563,1
13740,DB00575,DB01588,1
13741,DB00575,DB01589,1
13742,DB00575,DB01595,1
13743,DB00575,DB01623,1
13744,DB00575,DB02703,1
13745,DB00575,DB04844,1
13746,DB00575,DB04861,1
13747,DB00575,DB05271,1
13748,DB00575,DB06148,-1
13749,DB00575,DB06288,1
13750,DB00575,DB06694,1
13751,DB00575,DB06700,-1
13752,DB00575,DB06712,1
13753,DB00577,DB00300,-1
13754,DB00577,DB00529,1
13755,DB00577,DB01024,1
13756,DB00580,DB00158,-1
13757,DB00580,DB00177,-1
13758,DB00580,DB00178,1
13759,DB00580,DB00180,1
13760,DB00580,DB00210,1
13761,DB00580,DB00214,-1
13762,DB00580,DB00218,1
13763,DB00580,DB00244,1
13764,DB00580,DB00255,1
13765,DB00580,DB00275,1
13766,DB00580,DB00278,1
13767,DB00580,DB00300,1
13768,DB00580,DB00310,-1
13769,DB00580,DB00324,1
13770,DB00580,DB00338,-1
13771,DB00580,DB00374,1
13772,DB00580,DB00375,-1
13773,DB00580,DB00384,-1
13774,DB00580,DB00394,1
13775,DB00580,DB00421,-1
13776,DB00580,DB00436,-1
13777,DB00580,DB00445,-1
13778,DB00580,DB00461,1
13779,DB00580,DB00465,1
13782,DB00580,DB00492,1
13783,DB00580,DB00512,1
13784,DB00580,DB00519,1
13787,DB00580,DB00542,1
13788,DB00580,DB00547,1
13789,DB00580,DB00549,-1
13790,DB00580,DB00591,1
13791,DB00580,DB00605,1
13794,DB00580,DB00648,-1
13795,DB00580,DB00684,-1
13796,DB00580,DB00700,-1
13799,DB00580,DB00744,1
13804,DB00580,DB00784,1
13805,DB00580,DB00796,1
13806,DB00580,DB00798,-1
13809,DB00580,DB00887,-1
13810,DB00580,DB00917,-1
13813,DB00580,DB00977,1
13814,DB00580,DB00991,1
13815,DB00580,DB00999,-1
13816,DB00580,DB01013,1
13817,DB00580,DB01014,1
13818,DB00580,DB01021,-1
13823,DB00580,DB01046,-1
13824,DB00580,DB01047,1
13827,DB00580,DB01082,-1
13828,DB00580,DB01095,-1
13829,DB00580,DB01155,1
13830,DB00580,DB01165,1
13831,DB00580,DB01166,1
13832,DB00580,DB01172,-1
13833,DB00580,DB01175,1
13834,DB00580,DB01177,-1
13837,DB00580,DB01210,-1
13838,DB00580,DB01240,-1
13839,DB00580,DB01250,1
13840,DB00580,DB01275,-1
13841,DB00580,DB01380,1
13842,DB00580,DB01399,1
13843,DB00580,DB01410,1
13844,DB00580,DB01600,1
13845,DB00580,DB02703,1
13846,DB00580,DB04743,1
13847,DB00580,DB06700,1
13848,DB00580,DB06781,1
13849,DB00580,DB06802,1
13850,DB00580,DB07615,1
13851,DB00581,DB00130,-1
13852,DB00590,DB00177,1
13853,DB00590,DB00178,1
13854,DB00590,DB00211,-1
13855,DB00590,DB00213,-1
13858,DB00590,DB00230,1
13859,DB00590,DB00255,1
13860,DB00590,DB00273,-1
13861,DB00590,DB00275,1
13862,DB00590,DB00310,1
13863,DB00590,DB00338,-1
13864,DB00590,DB00346,1
13865,DB00590,DB00350,1
13866,DB00590,DB00363,1
13867,DB00590,DB00373,1
13868,DB00590,DB00374,1
13869,DB00590,DB00381,1
13870,DB00590,DB00384,1
13871,DB00590,DB00388,-1
13872,DB00590,DB00393,1
13875,DB00590,DB00422,-1
13876,DB00590,DB00436,1
13877,DB00590,DB00439,1
13878,DB00590,DB00446,-1
13879,DB00590,DB00489,1
13880,DB00590,DB00492,1
13881,DB00590,DB00519,1
13882,DB00590,DB00521,1
13883,DB00590,DB00523,1
13884,DB00590,DB00524,1
13885,DB00590,DB00528,1
13886,DB00590,DB00530,1
13887,DB00590,DB00539,1
13888,DB00590,DB00542,1
13889,DB00590,DB00555,1
13890,DB00590,DB00568,1
13891,DB00590,DB00575,1
13892,DB00590,DB00599,1
13893,DB00590,DB00612,1
13894,DB00590,DB00633,1
13895,DB00590,DB00654,1
13896,DB00590,DB00679,-1
13897,DB00590,DB00695,1
13898,DB00590,DB00697,1
13899,DB00590,DB00700,1
13900,DB00590,DB00709,1
13901,DB00590,DB00727,1
13904,DB00590,DB00745,-1
13907,DB00590,DB00780,1
13908,DB00590,DB00783,1
13909,DB00590,DB00796,1
13910,DB00590,DB00806,1
13911,DB00590,DB00808,1
13912,DB00590,DB00819,1
13913,DB00590,DB00820,1
13914,DB00590,DB00829,1
13915,DB00590,DB00862,1
13916,DB00590,DB00869,1
13919,DB00590,DB00883,1
13920,DB00590,DB00884,1
13921,DB00590,DB00887,1
13922,DB00590,DB00960,1
13923,DB00590,DB00966,1
13924,DB00590,DB00968,1
13925,DB00590,DB00973,1
13926,DB00590,DB00977,1
13927,DB00590,DB00996,1
13928,DB00590,DB00999,1
13929,DB00590,DB01018,1
13930,DB00590,DB01020,1
13931,DB00590,DB01021,1
13932,DB00590,DB01029,1
13935,DB00590,DB01054,1
13936,DB00590,DB01143,1
13937,DB00590,DB01156,-1
13938,DB00590,DB01162,1
13939,DB00590,DB01171,-1
13944,DB00590,DB01203,1
13945,DB00590,DB01210,1
13946,DB00590,DB01224,1
13947,DB00590,DB01235,1
13948,DB00590,DB01238,1
13949,DB00590,DB01240,1
13952,DB00590,DB01275,1
13953,DB00590,DB01367,1
13954,DB00590,DB01394,1
13955,DB00590,DB01396,1
13956,DB00590,DB01427,1
13957,DB00590,DB01590,1
13958,DB00590,DB02665,1
13959,DB00590,DB04743,1
13960,DB00590,DB04861,1
13961,DB00590,DB06694,1
13962,DB00590,DB06712,1
13963,DB00590,DB07615,1
13964,DB00591,DB00136,-1
13965,DB00591,DB00210,1
13966,DB00591,DB00214,1
13967,DB00591,DB00218,1
13968,DB00591,DB00244,1
13969,DB00591,DB00255,1
13970,DB00591,DB00310,1
13971,DB00591,DB00358,1
13974,DB00591,DB00461,1
13975,DB00591,DB00465,1
13976,DB00591,DB00524,1
13977,DB00591,DB00533,1
13978,DB00591,DB00545,1
13979,DB00591,DB00580,1
13980,DB00591,DB00605,1
13981,DB00591,DB00621,1
13982,DB00591,DB00624,1
13983,DB00591,DB00648,-1
13984,DB00591,DB00674,1
13985,DB00591,DB00681,1
13986,DB00591,DB00695,1
13987,DB00591,DB00712,1
13988,DB00591,DB00732,1
13989,DB00591,DB00744,1
13990,DB00591,DB00749,1
13991,DB00591,DB00783,1
13992,DB00591,DB00784,1
13993,DB00591,DB00795,1
13994,DB00591,DB00808,1
13995,DB00591,DB00843,1
13996,DB00591,DB00861,1
13997,DB00591,DB00880,1
13998,DB00591,DB00887,1
14001,DB00591,DB00991,1
14002,DB00591,DB00999,1
14003,DB00591,DB01009,1
14004,DB00591,DB01014,1
14005,DB00591,DB01021,1
14006,DB00591,DB01024,1
14007,DB00591,DB01043,1
14008,DB00591,DB01044,1
14009,DB00591,DB01059,1
14012,DB00591,DB01250,1
14013,DB00591,DB01377,-1
14014,DB00591,DB01399,1
14015,DB00591,DB01400,1
14016,DB00591,DB01600,1
14019,DB00591,DB04743,1
14020,DB00591,DB04817,1
14021,DB00591,DB06710,1
14022,DB00591,DB06802,1
14023,DB00591,DB07615,1
14024,DB00593,DB00181,1
14025,DB00593,DB00182,-1
14030,DB00593,DB00231,1
14031,DB00593,DB00241,1
14032,DB00593,DB00273,1
14033,DB00593,DB00292,1
14036,DB00593,DB00313,-1
14037,DB00593,DB00323,1
14038,DB00593,DB00327,1
14039,DB00593,DB00341,1
14040,DB00593,DB00356,1
14041,DB00593,DB00358,-1
14042,DB00593,DB00363,1
14043,DB00593,DB00366,1
14044,DB00593,DB00371,1
14045,DB00593,DB00391,1
14046,DB00593,DB00395,1
14047,DB00593,DB00402,1
14048,DB00593,DB00408,1
14049,DB00593,DB00413,1
14050,DB00593,DB00423,1
14051,DB00593,DB00425,1
14052,DB00593,DB00427,1
14053,DB00593,DB00433,1
14054,DB00593,DB00434,1
14055,DB00593,DB00450,1
14056,DB00593,DB00454,1
14057,DB00593,DB00455,1
14058,DB00593,DB00470,1
14059,DB00593,DB00475,1
14060,DB00593,DB00490,1
14061,DB00593,DB00494,1
14062,DB00593,DB00497,1
14063,DB00593,DB00543,1
14064,DB00593,DB00555,1
14065,DB00593,DB00557,1
14066,DB00593,DB00575,1
14067,DB00593,DB00599,1
14068,DB00593,DB00607,-1
14069,DB00593,DB00611,1
14070,DB00593,DB00623,1
14071,DB00593,DB00628,1
14072,DB00593,DB00633,1
14073,DB00593,DB00647,1
14074,DB00593,DB00648,-1
14075,DB00593,DB00652,1
14076,DB00593,DB00656,1
14077,DB00593,DB00660,1
14078,DB00593,DB00679,1
14079,DB00593,DB00690,1
14080,DB00593,DB00697,1
14081,DB00593,DB00708,1
14082,DB00593,DB00737,1
14083,DB00593,DB00745,-1
14084,DB00593,DB00747,1
14085,DB00593,DB00753,1
14086,DB00593,DB00802,1
14089,DB00593,DB00822,-1
14090,DB00593,DB00829,1
14091,DB00593,DB00831,1
14092,DB00593,DB00842,1
14093,DB00593,DB00844,1
14094,DB00593,DB00850,1
14095,DB00593,DB00906,1
14096,DB00593,DB00909,1
14097,DB00593,DB00921,1
14098,DB00593,DB00934,1
14099,DB00593,DB00949,1
14100,DB00593,DB00961,1
14101,DB00593,DB00962,1
14102,DB00593,DB00967,1
14103,DB00593,DB00980,1
14104,DB00593,DB00985,1
14105,DB00593,DB00996,1
14106,DB00593,DB01002,1
14113,DB00593,DB01081,1
14114,DB00593,DB01083,-1
14115,DB00593,DB01100,1
14116,DB00593,DB01106,1
14117,DB00593,DB01114,1
14120,DB00593,DB01176,1
14121,DB00593,DB01189,1
14124,DB00593,DB01202,1
14127,DB00593,DB01221,1
14128,DB00593,DB01224,1
14129,DB00593,DB01235,1
14130,DB00593,DB01236,1
14131,DB00593,DB01238,1
14132,DB00593,DB01239,1
14133,DB00593,DB01267,1
14136,DB00593,DB01454,-1
14137,DB00593,DB01544,1
14138,DB00593,DB01545,1
14139,DB00593,DB01551,1
14140,DB00593,DB01558,1
14141,DB00593,DB01563,1
14142,DB00593,DB01576,-1
14145,DB00593,DB01589,1
14148,DB00593,DB02665,1
14149,DB00593,DB02703,1
14150,DB00593,DB04844,1
14151,DB00593,DB05271,1
14152,DB00593,DB06148,-1
14153,DB00593,DB06288,1
14154,DB00593,DB06700,1
14155,DB00599,DB00165,1
14156,DB00599,DB00177,1
14157,DB00599,DB00178,1
14158,DB00599,DB00181,1
14159,DB00599,DB00186,1
14160,DB00599,DB00214,1
14161,DB00599,DB00230,1
14162,DB00599,DB00231,1
14163,DB00599,DB00241,1
14164,DB00599,DB00273,1
14167,DB00599,DB00292,1
14168,DB00599,DB00296,1
14169,DB00599,DB00297,1
14172,DB00599,DB00323,1
14173,DB00599,DB00327,1
14174,DB00599,DB00341,1
14177,DB00599,DB00358,-1
14178,DB00599,DB00363,1
14179,DB00599,DB00366,1
14180,DB00599,DB00371,1
14181,DB00599,DB00373,1
14182,DB00599,DB00381,1
14183,DB00599,DB00384,1
14184,DB00599,DB00391,1
14187,DB00599,DB00401,1
14188,DB00599,DB00402,1
14189,DB00599,DB00408,1
14190,DB00599,DB00413,1
14191,DB00599,DB00421,1
14194,DB00599,DB00427,1
14195,DB00599,DB00433,1
14196,DB00599,DB00434,1
14197,DB00599,DB00436,1
14198,DB00599,DB00446,-1
14199,DB00599,DB00450,1
14200,DB00599,DB00454,1
14201,DB00599,DB00455,1
14202,DB00599,DB00470,1
14203,DB00599,DB00475,1
14204,DB00599,DB00489,1
14205,DB00599,DB00490,1
14208,DB00599,DB00497,1
14209,DB00599,DB00519,1
14210,DB00599,DB00521,1
14211,DB00599,DB00524,1
14214,DB00599,DB00543,1
14215,DB00599,DB00555,-1
14216,DB00599,DB00557,1
14217,DB00599,DB00568,1
14218,DB00599,DB00575,1
14219,DB00599,DB00590,1
14220,DB00599,DB00593,1
14221,DB00599,DB00611,1
14222,DB00599,DB00612,1
14223,DB00599,DB00623,1
14224,DB00599,DB00628,1
14229,DB00599,DB00656,1
14230,DB00599,DB00660,1
14231,DB00599,DB00679,1
14232,DB00599,DB00690,1
14233,DB00599,DB00695,1
14234,DB00599,DB00697,1
14235,DB00599,DB00700,1
14236,DB00599,DB00708,1
14237,DB00599,DB00727,1
14238,DB00599,DB00737,1
14239,DB00599,DB00742,1
14240,DB00599,DB00747,1
14241,DB00599,DB00753,1
14242,DB00599,DB00796,1
14243,DB00599,DB00802,1
14244,DB00599,DB00808,1
14245,DB00599,DB00813,1
14246,DB00599,DB00818,1
14247,DB00599,DB00819,1
14248,DB00599,DB00829,1
14249,DB00599,DB00831,1
14252,DB00599,DB00850,1
14253,DB00599,DB00880,1
14254,DB00599,DB00883,1
14255,DB00599,DB00884,1
14256,DB00599,DB00887,1
14257,DB00599,DB00906,1
14258,DB00599,DB00909,1
14259,DB00599,DB00921,1
14260,DB00599,DB00934,1
14261,DB00599,DB00949,1
14262,DB00599,DB00960,1
14263,DB00599,DB00961,1
14264,DB00599,DB00962,1
14265,DB00599,DB00966,1
14266,DB00599,DB00967,1
14269,DB00599,DB00985,1
14270,DB00599,DB00996,1
14271,DB00599,DB00999,1
14272,DB00599,DB01002,1
14273,DB00599,DB01018,1
14274,DB00599,DB01020,1
14275,DB00599,DB01021,1
14276,DB00599,DB01029,1
14277,DB00599,DB01041,1
14278,DB00599,DB01054,1
14279,DB00599,DB01065,1
14280,DB00599,DB01068,1
14281,DB00599,DB01069,1
14284,DB00599,DB01083,-1
14285,DB00599,DB01100,1
14286,DB00599,DB01106,1
14291,DB00599,DB01176,1
14292,DB00599,DB01189,1
14293,DB00599,DB01192,1
14294,DB00599,DB01193,1
14295,DB00599,DB01198,1
14296,DB00599,DB01202,1
14297,DB00599,DB01203,1
14298,DB00599,DB01210,1
14299,DB00599,DB01215,1
14300,DB00599,DB01219,1
14301,DB00599,DB01221,1
14302,DB00599,DB01223,-1
14303,DB00599,DB01224,1
14304,DB00599,DB01235,1
14305,DB00599,DB01236,1
14306,DB00599,DB01238,1
14309,DB00599,DB01267,1
14310,DB00599,DB01275,1
14311,DB00599,DB01427,1
14312,DB00599,DB01440,1
14313,DB00599,DB01452,1
14314,DB00599,DB01544,1
14315,DB00599,DB01545,1
14316,DB00599,DB01551,1
14317,DB00599,DB01558,1
14318,DB00599,DB01563,1
14321,DB00599,DB01595,1
14322,DB00599,DB01623,1
14323,DB00599,DB02665,1
14324,DB00599,DB04743,1
14325,DB00599,DB04844,1
14326,DB00599,DB04861,1
14327,DB00599,DB05271,1
14328,DB00599,DB06148,1
14329,DB00599,DB06288,1
14330,DB00599,DB06694,1
14331,DB00599,DB06700,1
14336,DB00601,DB00211,1
14337,DB00601,DB00216,1
14338,DB00601,DB00248,1
14339,DB00601,DB00315,1
14340,DB00601,DB00363,1
14341,DB00601,DB00368,1
14342,DB00601,DB00377,1
14343,DB00601,DB00388,1
14344,DB00601,DB00391,1
14345,DB00601,DB00408,1
14346,DB00601,DB00433,1
14347,DB00601,DB00450,1
14348,DB00601,DB00454,1
14349,DB00601,DB00490,1
14352,DB00601,DB00623,1
14353,DB00601,DB00656,1
14354,DB00601,DB00668,1
14355,DB00601,DB00669,1
14356,DB00601,DB00679,1
14357,DB00601,DB00757,1
14358,DB00601,DB00780,1
14359,DB00601,DB00816,1
14362,DB00601,DB00852,1
14363,DB00601,DB00871,1
14364,DB00601,DB00889,1
14365,DB00601,DB00918,1
14368,DB00601,DB00952,1
14369,DB00601,DB00953,1
14370,DB00601,DB00988,1
14371,DB00601,DB00998,1
14372,DB00601,DB01037,1
14373,DB00601,DB01069,1
14374,DB00601,DB01100,1
14375,DB00601,DB01168,1
14376,DB00601,DB01171,1
14379,DB00601,DB01224,1
14380,DB00601,DB01233,1
14381,DB00601,DB01238,1
14382,DB00601,DB01239,1
14383,DB00601,DB01267,1
14384,DB00601,DB01288,1
14385,DB00601,DB01364,1
14386,DB00601,DB01366,1
14387,DB00601,DB01367,1
14388,DB00601,DB01407,1
14389,DB00601,DB01577,1
14390,DB00601,DB01608,1
14391,DB00601,DB01623,1
14392,DB00601,DB06288,1
14393,DB00601,DB06700,1
14394,DB00603,DB00197,-1
14395,DB00603,DB00278,-1
14396,DB00603,DB00284,-1
14397,DB00603,DB00331,-1
14398,DB00603,DB00393,-1
14399,DB00603,DB00419,-1
14400,DB00603,DB00491,-1
14401,DB00603,DB00531,1
14402,DB00603,DB00607,-1
14403,DB00603,DB00648,-1
14404,DB00603,DB00672,-1
14405,DB00603,DB00731,-1
14406,DB00603,DB00745,-1
14407,DB00603,DB01016,-1
14408,DB00603,DB01067,-1
14411,DB00603,DB01238,-1
14412,DB00603,DB01251,-1
14413,DB00603,DB01252,-1
14414,DB00603,DB01261,-1
14417,DB00603,DB04876,-1
14418,DB00603,DB04878,-1
14419,DB00604,DB00177,-1
14420,DB00604,DB00178,1
14421,DB00604,DB00184,-1
14422,DB00604,DB00204,1
14423,DB00604,DB00213,-1
14424,DB00604,DB00218,1
14425,DB00604,DB00251,1
14426,DB00604,DB00261,1
14427,DB00604,DB00273,-1
14428,DB00604,DB00277,-1
14429,DB00604,DB00278,1
14430,DB00604,DB00300,-1
14431,DB00604,DB00313,-1
14432,DB00604,DB00338,-1
14433,DB00604,DB00346,1
14434,DB00604,DB00358,1
14435,DB00604,DB00362,1
14436,DB00604,DB00363,1
14437,DB00604,DB00374,1
14438,DB00604,DB00379,-1
14441,DB00604,DB00450,1
14442,DB00604,DB00489,1
14443,DB00604,DB00492,1
14444,DB00604,DB00519,1
14445,DB00604,DB00529,1
14448,DB00604,DB00543,1
14449,DB00604,DB00549,-1
14452,DB00604,DB00607,-1
14453,DB00604,DB00648,-1
14454,DB00604,DB00656,1
14455,DB00604,DB00674,1
14456,DB00604,DB00679,1
14463,DB00604,DB00745,-1
14466,DB00604,DB00758,-1
14467,DB00604,DB00808,1
14468,DB00604,DB00818,1
14469,DB00604,DB00862,1
14470,DB00604,DB00871,1
14471,DB00604,DB00889,1
14472,DB00604,DB00915,1
14473,DB00604,DB00927,1
14474,DB00604,DB00934,1
14475,DB00604,DB00938,1
14476,DB00604,DB00949,1
14477,DB00604,DB00983,1
14478,DB00604,DB01001,1
14481,DB00604,DB01036,1
14482,DB00604,DB01059,1
14483,DB00604,DB01069,1
14484,DB00604,DB01095,-1
14485,DB00604,DB01099,1
14486,DB00604,DB01100,1
14487,DB00604,DB01127,1
14488,DB00604,DB01128,1
14489,DB00604,DB01129,-1
14492,DB00604,DB01155,1
14493,DB00604,DB01165,1
14494,DB00604,DB01171,-1
14495,DB00604,DB01175,1
14496,DB00604,DB01182,1
14497,DB00604,DB01184,1
14498,DB00604,DB01188,1
14499,DB00604,DB01189,1
14500,DB00604,DB01195,1
14501,DB00604,DB01224,1
14506,DB00604,DB01259,1
14507,DB00604,DB01261,1
14510,DB00604,DB01589,1
14511,DB00604,DB01623,1
14512,DB00604,DB02546,1
14513,DB00604,DB02703,1
14514,DB00604,DB04844,1
14517,DB00605,DB00158,-1
14518,DB00605,DB00177,1
14519,DB00605,DB00178,1
14520,DB00605,DB00180,1
14521,DB00605,DB00210,1
14522,DB00605,DB00214,-1
14523,DB00605,DB00218,1
14524,DB00605,DB00244,1
14525,DB00605,DB00275,1
14526,DB00605,DB00278,1
14527,DB00605,DB00300,1
14532,DB00605,DB00375,-1
14537,DB00605,DB00436,-1
14538,DB00605,DB00445,-1
14539,DB00605,DB00461,1
14542,DB00605,DB00489,-1
14543,DB00605,DB00492,1
14544,DB00605,DB00512,1
14545,DB00605,DB00519,1
14546,DB00605,DB00521,-1
14547,DB00605,DB00524,-1
14548,DB00605,DB00531,1
14549,DB00605,DB00533,1
14550,DB00605,DB00542,1
14551,DB00605,DB00547,1
14552,DB00605,DB00580,1
14553,DB00605,DB00591,1
14554,DB00605,DB00612,-1
14555,DB00605,DB00630,1
14556,DB00605,DB00684,-1
14557,DB00605,DB00687,1
14558,DB00605,DB00695,-1
14559,DB00605,DB00700,-1
14560,DB00605,DB00710,1
14565,DB00605,DB00770,-1
14568,DB00605,DB00796,1
14569,DB00605,DB00798,-1
14574,DB00605,DB00887,-1
14575,DB00605,DB00917,-1
14576,DB00605,DB00960,-1
14577,DB00605,DB00966,1
14578,DB00605,DB00991,1
14579,DB00605,DB00999,-1
14580,DB00605,DB01009,1
14583,DB00605,DB01021,-1
14584,DB00605,DB01024,1
14585,DB00605,DB01029,1
14586,DB00605,DB01032,1
14587,DB00605,DB01044,1
14588,DB00605,DB01046,-1
14589,DB00605,DB01047,1
14590,DB00605,DB01059,1
14591,DB00605,DB01077,1
14592,DB00605,DB01082,-1
14593,DB00605,DB01155,1
14596,DB00605,DB01177,-1
14597,DB00605,DB01193,-1
14598,DB00605,DB01203,-1
14599,DB00605,DB01210,-1
14600,DB00605,DB01240,-1
14601,DB00605,DB01250,1
14602,DB00605,DB01275,-1
14603,DB00605,DB01380,1
14604,DB00605,DB01396,-1
14605,DB00605,DB01399,1
14608,DB00605,DB01628,1
14609,DB00605,DB01708,1
14610,DB00605,DB02925,-1
14611,DB00605,DB04743,1
14612,DB00605,DB04817,1
14613,DB00605,DB06781,1
